title,artist,sourceAlias,source,collection,link,bvid,page,pubdate,pubdateFormatted,viewCount,cover,normalizedTitle,vocaloidReasons
サマータイムレコード,じん feat. IA,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=19,BV18VME6RE4c,19,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,サマタイムレコド,音源/术力口词:IA | P主/术力口作者:じん | 已知术力口曲名:サマータイムレコード
サマータイムレコード,じん feat. IA,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=20,BV18VME6RE4c,20,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,サマタイムレコド,音源/术力口词:IA | P主/术力口作者:じん | 已知术力口曲名:サマータイムレコード
おじゃま虫,DECO*27 feat. 初音ミク,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=21,BV18VME6RE4c,21,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,おじやま虫,音源/术力口词:初音ミク | P主/术力口作者:DECO*27
天ノ弱,164 feat. GUMI,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=22,BV18VME6RE4c,22,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,天ノ弱,音源/术力口词:GUMI/Megpoid | P主/术力口作者:164 | 已知术力口曲名:天ノ弱
弱虫モンブラン,DECO*27 feat. GUMI,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=23,BV18VME6RE4c,23,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,弱虫モンブラン,音源/术力口词:GUMI/Megpoid | P主/术力口作者:DECO*27 | 已知术力口曲名:弱虫モンブラン
心做し,蝶々P feat. GUMI,323,323.js,【歌切】[2026-07-08]初见◎BGM◎术力口限定歌回！！ 323,https://www.bilibili.com/video/BV18VME6RE4c?p=24,BV18VME6RE4c,24,1783565382,2026-07-09 10:49:42,105,https://i0.hdslb.com/bfs/archive/c925ef988497d8d0a8ec00625202bccf3f483359.png@160w_90h_1c.webp,心做し,音源/术力口词:GUMI/Megpoid | P主/术力口作者:蝶々P
LUVORATORRRRRY!,ギガP・れをる feat. GUMI・鏡音リン,非常驻妹妹,others.js,歌切 2026-07-08 标题。,https://www.bilibili.com/video/BV1awMj6sEXY?p=7,BV1awMj6sEXY,7,1783551724,2026-07-09 07:02:04,136,https://i0.hdslb.com/bfs/archive/48a354e115bda22d3c8f272473eeb405e4485f2b.png@160w_90h_1c.webp,luvoratorrrrry,音源/术力口词:鏡音リン/レン | 音源/术力口词:GUMI/Megpoid | P主/术力口作者:Giga
セツナトリップ,Last Note. feat. GUMI,非常驻妹妹,others.js,歌切 2026-07-08 标题。,https://www.bilibili.com/video/BV1awMj6sEXY?p=14,BV1awMj6sEXY,14,1783551724,2026-07-09 07:02:04,136,https://i0.hdslb.com/bfs/archive/48a354e115bda22d3c8f272473eeb405e4485f2b.png@160w_90h_1c.webp,セツナトリップ,音源/术力口词:GUMI/Megpoid | P主/术力口作者:Last Note. | 已知术力口曲名:セツナトリップ
ウミユリ海底譚,n-buna feat. 初音ミク,稀羽すう,suu_usuwa.js,【🦢歌切】#144[2026-07-08]星期三晚上8点？欢迎回来～ 稀羽すう - Suu Usuwa -,https://www.bilibili.com/video/BV1jqMj6hEAL?p=4,BV1jqMj6hEAL,4,1783549463,2026-07-09 06:24:23,356,https://i0.hdslb.com/bfs/archive/e9e54fab21dc57b6a5babd7f90e8888a2938f6a2.png@160w_90h_1c.webp,ウミユリ海底譚,音源/术力口词:初音ミク | P主/术力口作者:n-buna | 已知术力口曲名:ウミユリ海底譚
夜もすがら君想ふ,TOKOTOKO(西沢さんP) feat. GUMI,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=3,BV1WnMj6GE53,3,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,夜もすがら君想ふ,音源/术力口词:GUMI/Megpoid | P主/术力口作者:西沢さんP
からくりピエロ,40mP feat. 初音ミク,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=10,BV1WnMj6GE53,10,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,からくりピエロ,音源/术力口词:初音ミク | P主/术力口作者:40mP | 已知术力口曲名:からくりピエロ
ずうっといっしょ！,キタニタツヤ,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=11,BV1WnMj6GE53,11,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,ずうつといつしよ,已知术力口曲名:ずうっといっしょ！
ブリキノダンス,日向電工 feat. 初音ミク,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=12,BV1WnMj6GE53,12,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,ブリキノダンス,音源/术力口词:初音ミク | P主/术力口作者:日向電工
ハイド・アンド・シーク,NOMELON NOLEMON,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=14,BV1WnMj6GE53,14,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,ハイドアンドシク,已知术力口曲名:ハイドアンド・シーク
フォニイ,ツミキ feat. 可不,Figaro,figaro.js,【💐歌切】[2026-07-08]星期三歌回逐渐固定下来 Figaro,https://www.bilibili.com/video/BV1WnMj6GE53?p=15,BV1WnMj6GE53,15,1783548593,2026-07-09 06:09:53,91,https://i0.hdslb.com/bfs/archive/fa739ef5e9b4405218ec966a72c21c351c1eb169.png@160w_90h_1c.webp,フォニイ,音源/术力口词:可不/KAFU | P主/术力口作者:ツミキ | 已知术力口曲名:フォニイ
今好きになる。,HoneyWorks feat. 初音ミク,すとらてぃあ-Stratia,stratia.js,【🎸🦋歌切】[2026-07-07]七夕夜的恋爱歌曲🦋🩵 すとらてぃあ-Stratia,https://www.bilibili.com/video/BV1WEMj6CErg?p=2,BV1WEMj6CErg,2,1783548575,2026-07-09 06:09:35,138,https://i2.hdslb.com/bfs/archive/1b7b3f4ac0cf77cb8076e658d7da0f58f5ffc48e.png@160w_90h_1c.webp,今好きになる,音源/术力口词:初音ミク
タイムマシン,1640mP feat. 初音ミク,緋那ちび,hinachibi.js,【歌切】[2026-07-08]星期三辛苦了！今天是以抒情曲为主的治愈歌回！！🍎🌟 緋那ちび_Vtuber,https://www.bilibili.com/video/BV1WnMj6GEF2?p=1,BV1WnMj6GEF2,1,1783548226,2026-07-09 06:03:46,86,https://i2.hdslb.com/bfs/archive/228757f5421ef16524aa0f659505c1772b8d962b.png@160w_90h_1c.webp,タイムマシン,音源/术力口词:初音ミク | P主/术力口作者:164 | 已知术力口曲名:タイムマシン
トリノコシティ,40mP feat. 初音ミク,緋那ちび,hinachibi.js,【歌切】[2026-07-08]星期三辛苦了！今天是以抒情曲为主的治愈歌回！！🍎🌟 緋那ちび_Vtuber,https://www.bilibili.com/video/BV1WnMj6GEF2?p=2,BV1WnMj6GEF2,2,1783548226,2026-07-09 06:03:46,86,https://i2.hdslb.com/bfs/archive/228757f5421ef16524aa0f659505c1772b8d962b.png@160w_90h_1c.webp,トリノコシティ,音源/术力口词:初音ミク | P主/术力口作者:40mP | 已知术力口曲名:トリノコシティ
贖罪,傘村トータ feat. IA・結月ゆかり・初音ミク・Fukase・Ken,緋那ちび,hinachibi.js,【歌切】[2026-07-08]星期三辛苦了！今天是以抒情曲为主的治愈歌回！！🍎🌟 緋那ちび_Vtuber,https://www.bilibili.com/video/BV1WnMj6GEF2?p=5,BV1WnMj6GEF2,5,1783548226,2026-07-09 06:03:46,86,https://i2.hdslb.com/bfs/archive/228757f5421ef16524aa0f659505c1772b8d962b.png@160w_90h_1c.webp,贖罪,音源/术力口词:初音ミク | 音源/术力口词:IA | 音源/术力口词:Fukase | 音源/术力口词:結月ゆかり | P主/术力口作者:傘村トータ
ブリキノダンス,日向電工 feat. 初音ミク,緋那ちび,hinachibi.js,【歌切】[2026-07-08]星期三辛苦了！今天是以抒情曲为主的治愈歌回！！🍎🌟 緋那ちび_Vtuber,https://www.bilibili.com/video/BV1WnMj6GEF2?p=7,BV1WnMj6GEF2,7,1783548226,2026-07-09 06:03:46,86,https://i2.hdslb.com/bfs/archive/228757f5421ef16524aa0f659505c1772b8d962b.png@160w_90h_1c.webp,ブリキノダンス,音源/术力口词:初音ミク | P主/术力口作者:日向電工
星降る海,"Aqu3ra, 月見ヤチヨ(cv.早見沙織)",玉町ぷえ,tamamachipue.js,【歌切】[2026-07-07]歌回⌇点赞300有告知!! 闪亮歌回✧˚.,https://www.bilibili.com/video/BV16pMv6XEaD?p=9,BV16pMv6XEaD,9,1783465136,2026-07-08 06:58:56,467,https://i2.hdslb.com/bfs/archive/7746b857c4fa9021a365f62cc77ee6dadf9ec71b.png@160w_90h_1c.webp,星降る海,P主/术力口作者:Aqu3ra
回る空うさぎ,Orangestar feat. 初音ミク,玉町ぷえ,tamamachipue.js,【歌切】[2026-07-07]歌回⌇点赞300有告知!! 闪亮歌回✧˚.,https://www.bilibili.com/video/BV16pMv6XEaD?p=11,BV16pMv6XEaD,11,1783465136,2026-07-08 06:58:56,467,https://i2.hdslb.com/bfs/archive/7746b857c4fa9021a365f62cc77ee6dadf9ec71b.png@160w_90h_1c.webp,回る空うさぎ,音源/术力口词:初音ミク | P主/术力口作者:Orangestar
スターリースカイ☆パレード,キノシタ feat. 音街ウナ・鏡音リン,玉町ぷえ,tamamachipue.js,【歌切】[2026-07-07]歌回⌇点赞300有告知!! 闪亮歌回✧˚.,https://www.bilibili.com/video/BV16pMv6XEaD?p=13,BV16pMv6XEaD,13,1783465136,2026-07-08 06:58:56,467,https://i2.hdslb.com/bfs/archive/7746b857c4fa9021a365f62cc77ee6dadf9ec71b.png@160w_90h_1c.webp,スタリスカイパレド,音源/术力口词:鏡音リン/レン | 音源/术力口词:音街ウナ
惑星ループ,ナユタン星人 feat. 初音ミク,からくりんね-KarakuRinne,karakurinne.js,【⚙️🎸歌切】[2026-07-07]在「不写出来比较好的节日」之夜悠闲地唱歌哦～！！🎤🎸,https://www.bilibili.com/video/BV1zpMv6XE5B?p=1,BV1zpMv6XE5B,1,1783464528,2026-07-08 06:48:48,163,https://i0.hdslb.com/bfs/archive/db8530a534aa041cfb295d8269ca75a5c506853e.png@160w_90h_1c.webp,惑星ルプ,音源/术力口词:初音ミク | P主/术力口作者:ナユタン星人 | 已知术力口曲名:惑星ループ
少女レイ,みきとP feat. 初音ミク,知悠,chiyutori .js,【歌切】[2026-07-06]23:45～ 频道订阅4777人耐久！在体力极限前快乐唱歌～,https://www.bilibili.com/video/BV1b7Ma68EJn?p=7,BV1b7Ma68EJn,7,1783434860,2026-07-07 22:34:20,369,https://i0.hdslb.com/bfs/archive/4dea494438d0917a9fc074cdcf4a7de506560f74.png@160w_90h_1c.webp,少女レイ,音源/术力口词:初音ミク | P主/术力口作者:みきとP | 已知术力口曲名:少女レイ
夕立のりぼん,みきとP feat. MAYU,知悠,chiyutori .js,【歌切】[2026-07-06]23:45～ 频道订阅4777人耐久！在体力极限前快乐唱歌～,https://www.bilibili.com/video/BV1b7Ma68EJn?p=8,BV1b7Ma68EJn,8,1783434860,2026-07-07 22:34:20,369,https://i0.hdslb.com/bfs/archive/4dea494438d0917a9fc074cdcf4a7de506560f74.png@160w_90h_1c.webp,夕立のりぼん,音源/术力口词:MAYU | P主/术力口作者:みきとP
夜明けと蛍,n-buna feat. 初音ミク,知悠,chiyutori .js,【歌切】[2026-07-06]23:45～ 频道订阅4777人耐久！在体力极限前快乐唱歌～,https://www.bilibili.com/video/BV1b7Ma68EJn?p=14,BV1b7Ma68EJn,14,1783434860,2026-07-07 22:34:20,369,https://i0.hdslb.com/bfs/archive/4dea494438d0917a9fc074cdcf4a7de506560f74.png@160w_90h_1c.webp,夜明けと蛍,音源/术力口词:初音ミク | P主/术力口作者:n-buna | 已知术力口曲名:夜明けと蛍
みくみくにしてあげる♪,ika feat. 初音ミク,知悠,chiyutori .js,【歌切】[2026-07-06]23:45～ 频道订阅4777人耐久！在体力极限前快乐唱歌～,https://www.bilibili.com/video/BV1b7Ma68EJn?p=46,BV1b7Ma68EJn,46,1783434860,2026-07-07 22:34:20,369,https://i0.hdslb.com/bfs/archive/4dea494438d0917a9fc074cdcf4a7de506560f74.png@160w_90h_1c.webp,みくみくにしてあげる,音源/术力口词:初音ミク
ダブルラリアット,アゴアニキ feat. 巡音ルカ,知悠,chiyutori .js,【歌切】[2026-07-06]23:45～ 频道订阅4777人耐久！在体力极限前快乐唱歌～,https://www.bilibili.com/video/BV1b7Ma68EJn?p=48,BV1b7Ma68EJn,48,1783434860,2026-07-07 22:34:20,369,https://i0.hdslb.com/bfs/archive/4dea494438d0917a9fc074cdcf4a7de506560f74.png@160w_90h_1c.webp,ダブルラリアット,音源/术力口词:巡音ルカ
四季折の羽,ひとしずくP feat. 鏡音レン,CULUA,culua.js,【🦇歌切】[2025-07-07]在幻想世界里的舒缓歌单第04弹,https://www.bilibili.com/video/BV1vpMb6bEjR?p=6,BV1vpMb6bEjR,6,1783431698,2026-07-07 21:41:38,135,https://i2.hdslb.com/bfs/archive/e72b924c2703b303a8d7f39742d6f74937254e63.png@160w_90h_1c.webp,四季折の羽,音源/术力口词:鏡音リン/レン
六兆年と一夜物語,kemu feat. IA,CULUA,culua.js,【🦇歌切】[2025-07-07]在幻想世界里的舒缓歌单第04弹,https://www.bilibili.com/video/BV1vpMb6bEjR?p=7,BV1vpMb6bEjR,7,1783431698,2026-07-07 21:41:38,135,https://i2.hdslb.com/bfs/archive/e72b924c2703b303a8d7f39742d6f74937254e63.png@160w_90h_1c.webp,六兆年と一夜物語,音源/术力口词:IA | P主/术力口作者:kemu | 已知术力口曲名:六兆年と一夜物語
奈落,みきとP,CULUA,culua.js,【🦇歌切】[2026-07-06]唱歌，舒缓的歌单第34弹,https://www.bilibili.com/video/BV1u9Mt6JEgC?p=2,BV1u9Mt6JEgC,2,1783399693,2026-07-07 12:48:13,131,https://i1.hdslb.com/bfs/archive/816773c53b4599fba30c875973f2fe8cf95f8f3f.png@160w_90h_1c.webp,奈落,P主/术力口作者:みきとP
いかないで,想太 feat. 歌愛ユキ,CULUA,culua.js,【🦇歌切】[2026-07-06]唱歌，舒缓的歌单第34弹,https://www.bilibili.com/video/BV1u9Mt6JEgC?p=6,BV1u9Mt6JEgC,6,1783399693,2026-07-07 12:48:13,131,https://i1.hdslb.com/bfs/archive/816773c53b4599fba30c875973f2fe8cf95f8f3f.png@160w_90h_1c.webp,いかないで,音源/术力口词:歌愛ユキ
Just Be Friends,Dixie Flatline feat. 巡音ルカ,CULUA,culua.js,【🦇歌切】[2026-07-06]唱歌，舒缓的歌单第34弹,https://www.bilibili.com/video/BV1u9Mt6JEgC?p=8,BV1u9Mt6JEgC,8,1783399693,2026-07-07 12:48:13,131,https://i1.hdslb.com/bfs/archive/816773c53b4599fba30c875973f2fe8cf95f8f3f.png@160w_90h_1c.webp,justbefriends,音源/术力口词:巡音ルカ | P主/术力口作者:Dixie Flatline | 已知术力口曲名:Just Be Friends
ロウワー,ぬゆり feat. v flower,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=9,BV1MKMx6CESc,9,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,ロウワ,音源/术力口词:v flower | P主/术力口作者:ぬゆり | 已知术力口曲名:ロウワー
ジェヘナ,wotaku feat. 初音ミク,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=10,BV1MKMx6CESc,10,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,ジェヘナ,音源/术力口词:初音ミク | P主/术力口作者:wotaku
メズマライザー,サツキ feat. 初音ミク・重音テト,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=11,BV1MKMx6CESc,11,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,メズマライザ,音源/术力口词:初音ミク | 音源/术力口词:重音テト/UTAU
D/N/A,Azari feat. 重音テト・v flower,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=12,BV1MKMx6CESc,12,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,dna,音源/术力口词:v flower | 音源/术力口词:重音テト/UTAU
オートファジー,柊キライ feat. flower,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=13,BV1MKMx6CESc,13,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,オトファジ,音源/术力口词:v flower | P主/术力口作者:柊キライ
マカロン,ATOLS feat. 初音ミク,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=14,BV1MKMx6CESc,14,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,マカロン,音源/术力口词:初音ミク
愛して愛して愛して,きくお feat. 初音ミク,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=15,BV1MKMx6CESc,15,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,愛して愛して愛して,音源/术力口词:初音ミク | P主/术力口作者:きくお | 已知术力口曲名:愛して愛して愛して
ハローディストピア,まふまふ feat. 鏡音リン・レン,茨むあん,ibaramuan.js,【歌切】[2026-07-06]星期一定期节目🎙听首歌再走如何∼！欢迎新朋友！ Muan ch.茨むあん,https://www.bilibili.com/video/BV1MKMx6CESc?p=21,BV1MKMx6CESc,21,1783399031,2026-07-07 12:37:11,276,https://i0.hdslb.com/bfs/archive/d0472ac89d54e121f1a60aa9f1c5bad2c0d88541.png@160w_90h_1c.webp,ハロディストピア,音源/术力口词:鏡音リン/レン
ラグトレイン,稲葉曇 feat. 歌愛ユキ,凛々咲,ririsya.js,【🐍歌切】[2026-07-06]来听听我的歌声吧～ 凛々咲 / Ririsya,https://www.bilibili.com/video/BV1jXMs6pEti?p=6,BV1jXMs6pEti,6,1783396422,2026-07-07 11:53:42,228,https://i1.hdslb.com/bfs/archive/a4fcd7dd674e7788f9ee5f38a3a464fde8d788e7.png@160w_90h_1c.webp,ラグトレイン,音源/术力口词:歌愛ユキ | P主/术力口作者:稲葉曇 | 已知术力口曲名:ラグトレイン
モニタリング,DECO*27 feat. 初音ミク,凛々咲,ririsya.js,【🐍歌切】[2026-07-06]来听听我的歌声吧～ 凛々咲 / Ririsya,https://www.bilibili.com/video/BV1jXMs6pEti?p=7,BV1jXMs6pEti,7,1783396422,2026-07-07 11:53:42,228,https://i1.hdslb.com/bfs/archive/a4fcd7dd674e7788f9ee5f38a3a464fde8d788e7.png@160w_90h_1c.webp,モニタリング,音源/术力口词:初音ミク | P主/术力口作者:DECO*27
ワールドイズマイン (CPK! Remix),ryo(supercell) & 初音ミク,凛々咲,ririsya.js,【🐍歌切】[2026-07-06]来听听我的歌声吧～ 凛々咲 / Ririsya,https://www.bilibili.com/video/BV1jXMs6pEti?p=26,BV1jXMs6pEti,26,1783396422,2026-07-07 11:53:42,228,https://i1.hdslb.com/bfs/archive/a4fcd7dd674e7788f9ee5f38a3a464fde8d788e7.png@160w_90h_1c.webp,ワルドイズマインcpkremix,音源/术力口词:初音ミク
