title,artist_variants,occurrence_count,source_count,latest_upload_time,latest_source,latest_link,sources,bvids,reasons,normalized_title
サリシノハラ,"みきとP feat. 初音ミク
みきとP feat.初音ミク
みきとP",36,13,2026-07-06 06:21:45,Figaro,https://www.bilibili.com/video/BV1J6TU6RESL?p=8,"Figaro
澄花
一色イズ
非常驻妹妹
CULUA
知悠
323
透夏
凛々咲
陽月るるふ
朱名
天ノ譜ステラ
稀羽すう","BV1J6TU6RESL
BV1E6TU6REic
BV179Tn6GETr
BV1ARTK6LEnM
BV1Ff7i6nEGJ
BV1NDLZ6EEUh
BV17YEU6SEJR
BV1JCEn6uEam
BV1q77R6cEtj
BV1DVVk66Etp
BV1ReVs6AEmk
BV1SZ5A6cE1E
BV1tT92BkE8B
BV1q1D4BPEfK
BV1VcSUBDEoJ
BV1dbDNBvEsv
BV1Gcw3zuEvM
BV167c2znErj
BV1MEP8z4E1J
BV11GZtBcEsp
BV1gWzoBrEZ5
BV19y6VBcEBz
BV17tkgBAEtR
BV19FpXzkEes
BV1aGpwzaEAf
BV1L9TuzXE1b
BV1B87QzvEPj
BV1jgEozmEcY
BV1N8wuewEKD
BV1bEDxYWEeB
BV1dEy7YfEWx
BV1iEsUeHE2B
BV1T1vtezE33
BV1SM4m1z7oi
BV1XT421U7vK","音源/术力口词:初音ミク
P主/术力口作者:みきとP
已知术力口曲名:サリシノハラ",サリシノハラ
泣き虫アンサンブル,西沢さんP feat. GUMI,1,1,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=6,鈴花いのり,BV1J6TU6REj2,"音源/术力口词:GUMI/Megpoid
P主/术力口作者:西沢さんP",泣き虫アンサンブル
サイノウサンプラー,"電ポルP feat. 初音ミク
電ポルP",3,3,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=8,"鈴花いのり
羽澄さひろ
陽月るるふ","BV1J6TU6REj2
BV1ZWR8BSET7
BV1Qa9JB6EAw","音源/术力口词:初音ミク
P主/术力口作者:電ポルP",サイノウサンプラ
シャンティ,"wotaku feat. KAITO
wotaku
Wotaku",9,7,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=9,"鈴花いのり
非常驻妹妹
Figaro
ノア・ポラリス
紅葉丸
來-Ray-
稀羽すう","BV1J6TU6REj2
BV1fTTT6KEY2
BV1hFR8BTEVN
BV1qDDbBBETv
BV1R2wQzfEuY
BV1wUZcBQEBo
BV13ECLBBEiY
BV1YZ1tBjEnV
BV1sH4y1K76Z","音源/术力口词:KAITO
P主/术力口作者:wotaku",シャンティ
腐れ外道とチョコレゐト,ピノキオピー feat. 初音ミク,2,2,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=10,"鈴花いのり
紅葉丸","BV1J6TU6REj2
BV1upEa6pE5A","音源/术力口词:初音ミク
P主/术力口作者:ピノキオピー",腐れ外道とチョコレゐト
リンネ,"ハチ feat. 初音ミク
ハチ feat.初音ミク",3,3,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=11,"鈴花いのり
323
非常驻妹妹","BV1J6TU6REj2
BV1DLjB6eEj4
BV1cfEg6EEsQ",音源/术力口词:初音ミク,リンネ
チェリーポップ,"DECO*27 feat. 初音ミク
DECO*27",5,5,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=14,"鈴花いのり
緋那ちび
ななし律歌
323
非常驻妹妹","BV1J6TU6REj2
BV1p1Tn6mEws
BV1daVs6eE2r
BV1r75B6LEwd
BV1D4wAzEESL","音源/术力口词:初音ミク
P主/术力口作者:DECO*27",チェリポップ
い～やい～やい～や,Neru feat. 鏡音リン・鏡音レン,1,1,2026-07-06 06:17:46,鈴花いのり,https://www.bilibili.com/video/BV1J6TU6REj2?p=29,鈴花いのり,BV1J6TU6REj2,"音源/术力口词:鏡音リン/レン
P主/术力口作者:Neru",いやいやいや
ルーマー,"ポリスピカデリー feat. GUMI
かいりきベア
かいりきベア feat.初音ミク
ポリスピカデリー feat.GUMI",7,6,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=1,"茨むあん
來-Ray-
優莉 yuri
明日夢かなえ
花丸晴琉
Figaro","BV17kTU6WE1u
BV1yt7c69EsQ
BV1qHEJ6vEmU
BV1GHNgz2E9x
BV1jaYQeUEgM
BV1eBaweqEv5
BV1MQ3KeXEXG","音源/术力口词:GUMI/Megpoid
P主/术力口作者:かいりきベア
音源/术力口词:初音ミク",ルマ
朝を呑む,"バルーン feat. 初音ミク
バルーン",14,2,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=2,"茨むあん
Figaro","BV17kTU6WE1u
BV1PYEa61Epq
BV1Ek9pBhEUB
BV1ARPgzcEye
BV1KdfmB4Ea3
BV17vBHBpEbo
BV1rV4zzcE8K
BV1mzWTzGEs5
BV1BNtNzaE9D
BV1L9TuzXE1b
BV1p3ktYtEMX
BV1DAtreFEx8
BV1Tf421R7KX
BV1vD421n7oj","音源/术力口词:初音ミク
P主/术力口作者:バルーン",朝を呑む
G4L,Giga,14,5,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=5,"茨むあん
非常驻妹妹
Figaro
CULUA
來-Ray-","BV17kTU6WE1u
BV1fTTT6KEY2
BV1pjLZ6rEbR
BV1u6REBgEtH
BV1uvQ8BaEAZ
BV1wUZcBQEBo
BV11GZtBcEsp
BV15Xciz2EY2
BV1hGeKzME68
BV1VhJNzKEow
BV1GWmsYnEqD
BV1XZt6eYEyQ
BV1MQ3KeXEXG
BV1ZS421c7BB",P主/术力口作者:Giga,g4l
CH4NGE,"Giga feat. 可不
Giga feat.可不
Giga",21,9,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=6,"茨むあん
みなとん
非常驻妹妹
Figaro
CULUA
紅葉丸
明日夢かなえ
來-Ray-
稀羽すう","BV17kTU6WE1u
BV1nzjk6eECv
BV1myjz6YE7C
BV1pjLZ6rEbR
BV18FjT65EJJ
BV1oyVY6tEoV
BV1u6REBgEtH
BV18XdHBQErd
BV1uvQ8BaEAZ
BV1EYQKB1EyC
BV1LnSSBdEeq
BV16TwUzfEXQ
BV1GHNgz2E9x
BV1wUZcBQEBo
BV11GZtBcEsp
BV1hGeKzME68
BV1D69VYhEmz
BV1XZt6eYEyQ
BV1MQ3KeXEXG
BV1gZ421x7iy
BV1ZS421c7BB","音源/术力口词:可不/KAFU
P主/术力口作者:Giga",ch4nge
スロウダウナー,ろくろ feat. 初音ミク・GUMI,1,1,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=9,茨むあん,BV17kTU6WE1u,"音源/术力口词:初音ミク
音源/术力口词:GUMI/Megpoid",スロウダウナ
パメラ,"バルーン feat. v flower
バルーン feat. flower",4,4,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=10,"茨むあん
非常驻妹妹
陽月るるふ
來-Ray-","BV17kTU6WE1u
BV1eLG66BEp7
BV12r9JBeEeB
BV1wUZcBQEBo","音源/术力口词:v flower
P主/术力口作者:バルーン",パメラ
上弦の月,"黒うさP feat. KAITO
黒うさP",3,2,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=14,"茨むあん
Figaro","BV17kTU6WE1u
BV1LAinBBEJx
BV15HrJYREGt","音源/术力口词:KAITO
P主/术力口作者:黒うさP",上弦の月
カンタレラ,"黒うさP feat. KAITO・初音ミク
WhiteFlame",2,2,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=15,"茨むあん
非常驻妹妹","BV17kTU6WE1u
BV1MCREBMEsn","音源/术力口词:初音ミク
音源/术力口词:KAITO
P主/术力口作者:黒うさP",カンタレラ
脱獄,"Neru feat. 鏡音リン
Neru",3,3,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=19,"茨むあん
來-Ray-
朱名","BV17kTU6WE1u
BV137Ea6dEWj
BV167c2znErj","音源/术力口词:鏡音リン/レン
P主/术力口作者:Neru",脱獄
このピアノでお前を8759632145回ぶん殴る,"SLAVE.V-V-R feat. 猫村いろは
SLAVE.V-V-R",5,3,2026-07-06 06:16:07,茨むあん,https://www.bilibili.com/video/BV17kTU6WE1u?p=23,"茨むあん
Figaro
來-Ray-","BV17kTU6WE1u
BV1u6REBgEtH
BV1wUZcBQEBo
BV18EX6YqE1R
BV1Tf421R7KX","音源/术力口词:猫村いろは
P主/术力口作者:SLAVE.V-V-R",このピアノでお前を8759632145回ぶん殴る
パンダヒーロー,"ハチ feat. 巡音ルカ
ハチ feat. GUMI
ハチ feat.GUMI
ハチ
米津玄師(ハチ)
HACHI",15,9,2026-07-06 06:14:40,非常驻妹妹,https://www.bilibili.com/video/BV1J6TU6REUD?p=27,"非常驻妹妹
323
茨むあん
紅葉丸
凛々咲
緋那ちび
朱名
天ノ譜ステラ
よしか🦍","BV1J6TU6REUD
BV1Bzj46EES6
BV1DLjB6eEj4
BV1hKEU6MEjJ
BV1ooEP6sEn3
BV1QmEN6nEeq
BV1dLVZ6sEj5
BV1cpGD6CEWN
BV1fPo1BiExH
BV167c2znErj
BV1MEP8z4E1J
BV1tJbTz9ENS
BV1ijdhYZEtc
BV15V3xenEzR","音源/术力口词:巡音ルカ
已知术力口曲名:パンダヒーロー
音源/术力口词:GUMI/Megpoid",パンダヒロ
砂の惑星,"ハチ feat. 初音ミク
米津玄師
ハチ feat.初音ミク
ハチ",10,6,2026-07-06 06:14:40,非常驻妹妹,https://www.bilibili.com/video/BV1J6TU6REUD?p=28,"非常驻妹妹
知悠
Figaro
ノア・ポラリス
天ノ譜ステラ
なれたん","BV1J6TU6REUD
BV1x27s6fEYa
BV1Skjr6kEav
BV17YEU6SEJR
BV1PcGH6KEo4
BV1SpDbBoEoJ
BV1QMAcz2Eqn
BV1MEP8z4E1J
BV1jRAXzTEU8
BV1HnD9YdEoJ","音源/术力口词:初音ミク
已知术力口曲名:砂の惑星",砂の惑星
テレキャスタービーボーイ,"すりぃ feat. 鏡音レン
すりぃ feat.鏡音レン
すりぃ",15,11,2026-07-06 06:14:40,非常驻妹妹,https://www.bilibili.com/video/BV1J6TU6REUD?p=30,"非常驻妹妹
一色イズ
明日夢かなえ
みなとん
緋那ちび
紅葉丸
Figaro
澄花
なれたん
凛々咲
花丸晴琉","BV1J6TU6REUD
BV179Tn6GETr
BV1Bzj46EES6
BV1Mjj46NEjN
BV1nzjk6eECv
BV1stj66PEqo
BV1s6j56FEDQ
BV1oFVM6HEtV
BV1u6REBgEtH
BV1ThdDB8ExH
BV1GHNgz2E9x
BV1qyZiB3ECQ
BV1iN6LBiEgE
BV1jaYQeUEgM
BV1U4bxeHEkT","音源/术力口词:鏡音リン/レン
P主/术力口作者:すりぃ
已知术力口曲名:テレキャスタービーボーイ",テレキャスタビボイ
エゴロック,"すりぃ feat. 鏡音レン
すりぃ feat.鏡音レン
すりぃ",3,2,2026-07-06 06:14:40,非常驻妹妹,https://www.bilibili.com/video/BV1J6TU6REUD?p=31,"非常驻妹妹
Figaro","BV1J6TU6REUD
BV1stj66PEqo
BV1U4bxeHEkT","音源/术力口词:鏡音リン/レン
P主/术力口作者:すりぃ",エゴロック
メロウ,須田景凪,16,3,2026-07-06 06:12:36,澄花,https://www.bilibili.com/video/BV1E6TU6REic?p=3,"澄花
非常驻妹妹
音門るき","BV1E6TU6REic
BV1EMTT6iEFW
BV1pRjE6KEZA
BV1ikJp6rEgW
BV1JZEh6zEet
BV1SAVV6RE8C
BV1VsGH6SEck
BV1NBRdBTExG
BV1gtoiBFE5H
BV16adHBKExr
BV1sBDJBdEts
BV1ttXXBbE3j
BV1DofhBDEVV
BV1B7f8BbEQm
BV1WRFMzmECA",P主/术力口作者:バルーン,メロウ
イガク,"原口沙輔 feat. 重音テト
原口沙輔 feat.重音テト",4,2,2026-07-05 11:40:53,一色イズ,https://www.bilibili.com/video/BV1goMu6vEhs?p=7,"一色イズ
茨むあん","BV1goMu6vEhs
BV15HTe6rEVT
BV18FjT65EJJ",音源/术力口词:重音テト/UTAU,イガク
酔いどれ知らず,"Kanaria feat. GUMI
Kanaria feat.GUMI
Kanaria",24,16,2026-07-05 11:40:53,一色イズ,https://www.bilibili.com/video/BV1goMu6vEhs?p=10,"一色イズ
茨むあん
みなとん
知悠
CULUA
非常驻妹妹
戸鎖くくり
紅葉丸
朱名
明日夢かなえ
來-Ray-
凛々咲
Figaro
花丸晴琉
稀羽すう
むんもっしゅ","BV1goMu6vEhs
BV1hrKR6sEYT
BV1nzjk6eECv
BV1yHVB6UEY9
BV1XGLa6EE3u
BV1bq5o6LEWZ
BV1Uro9BVEdd
BV1undWBpE7K
BV1SGDRB8ENQ
BV1X4wqzjECD
BV1GHNgz2E9x
BV1wUZcBQEBo
BV1JR6GBvEN1
BV1HukiB3E8c
BV1RUyQB2Eve
BV1dbnszwEyh
BV1B87QzvEPj
BV1gyKjezENu
BV1jaYQeUEgM
BV1MC31eaEJQ
BV1LJ4m1A7FC
BV1jH4y1K776
BV1HC411G7jZ","音源/术力口词:GUMI/Megpoid
P主/术力口作者:Kanaria
已知术力口曲名:酔いどれ知らず",酔いどれ知らず
ブラック★ロックシューター,"ryo feat. 初音ミク
ryo(supercell) feat. 初音ミク
ryo(supercell) feat.初音ミク
ryo(supercell)
supercell
ryo
ryo feat.初音ミク
supercell feat.初音ミク ('08)
supercell feat.初音ミク",29,14,2026-07-05 11:12:40,千代浦蝶美,https://www.bilibili.com/video/BV1LyMu6CEFa?p=66,"千代浦蝶美
茨むあん
非常驻妹妹
知悠
凛々咲
なれたん
澄花
深影
陽月るるふ
音門るき
天ノ譜ステラ
むんもっしゅ
nayuta
AZKi","BV1LyMu6CEFa
BV1e5jJ6pEqn
BV1pjLZ6rEbR
BV1LTj76JEor
BV1dLVZ6sEj5
BV15bVu6HEmH
BV1RSL36aEsz
BV1JC9sBBEdA
BV1gtoiBFE5H
BV1u1QVBDEKy
BV1gWSRBFES5
BV1yTXmBBEG1
BV1QMAcz2Eqn
BV1B7f8BbEQm
BV15acWzkE5k
BV1WRFMzmECA
BV13vzJBBEkY
BV1LMrZBtEBv
BV1Q2C8ByEUk
BV1K9HczQEW7
BV1XvpqzYEWu
BV15AHqzaE5n
BV1gyHdzjEUv
BV1GXYFzXETo
BV1Sa1dYtEsj
BV16m19YzE7R
BV1tq421F7jY
BV1ec411Y7vF
BV1t64y1E73d","音源/术力口词:初音ミク
已知术力口曲名:ブラック★ロックシューター",ブラックロックシュタ
千本桜,"黒うさP feat. 初音ミク
黒うさP feat.初音ミク
黒うさＰ feat 初音ミク
黒うさP
黒うさ feat.初音ミク
WhiteFlame
黒うさP feat 初音ミク",36,17,2026-07-05 11:12:40,千代浦蝶美,https://www.bilibili.com/video/BV1LyMu6CEFa?p=95,"千代浦蝶美
接力
非常驻妹妹
知悠
よしか🦍
紅葉丸
朱名
323
茨むあん
來-Ray-
明日夢かなえ
音門るき
凛々咲
稀羽すう
Figaro
AZKi
天籠りのん","BV1LyMu6CEFa
BV1wzj96PEoQ
BV1Bzj46EES6
BV1bxjk6VEhM
BV1LTj76JEor
BV1qjj561E3x
BV184JM6xEc3
BV1upEa6pE5A
BV1mNEY6XENw
BV19PEN6SEW4
BV1r75B6LEwd
BV1MCREBMEsn
BV1undWBpE7K
BV1KvDbBSEPj
BV1LnSSBdEeq
BV1axXRBBEvt
BV1XUQSBWEc3
BV1X4wqzjECD
BV1JRwUzoEpM
BV1gHcmzqE15
BV167c2znErj
BV1owcoz3Ekw
BV14dN3zGE23
BV1DofhBDEVV
BV1LP6VBbE7g
BV18aiJBfEaf
BV1HukiB3E8c
BV1RUyQB2Eve
BV1tJbTz9ENS
BV18EX6YqE1R
BV1Xx1dYaEnj
BV1od19YPEzU
BV1ietCe2EDX
BV1bH3WeKEfh
BV1LJ4m1A7FC
BV1UU411Z7W6","音源/术力口词:初音ミク
P主/术力口作者:黒うさP
已知术力口曲名:千本桜",千本桜
ワールドイズマイン,"ryo(supercell) feat. 初音ミク
supercell feat. 初音ミク
ryo (supercell) feat. 初音ミク
ryo feat. 初音ミク
ryo(supercell) feat.初音ミク
ryo(supercell)
ryo
supercell
ryo『supercell』 feat. 初音ミク
supercell feat.初音ミク
from  超かぐや姫
supercell feat.初音ミク ('08)",42,23,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=1,"ななし律歌
玉町ぷえ
酢酸
明日夢かなえ
みなとん
緋那ちび
非常驻妹妹
透夏
凛々咲
よしか🦍
なれたん
がびのお部屋
音門るき
魔王トゥルシー
紅葉丸
戸鎖くくり
陽月るるふ
天ノ譜ステラ
來-Ray-
稀羽すう
nayuta
AZKi
接力","BV1wcMP6BEgd
BV1FUMP6vE58
BV1nUMP6vE7N
BV1VwKS62Efq
BV1tUTK6JEmC
BV1nzjk6eECv
BV1hTEU6qEZT
BV1cfEg6EEsQ
BV1CaVk6tEe8
BV1dLVZ6sEj5
BV1H9GW6qE6h
BV1LdGb6rEsS
BV1uPLv6HEwS
BV1AVR8BtE77
BV1MCREBMEsn
BV18JdqB8EvR
BV1UkdiBREG2
BV1yoQVBGE5q
BV1EYQKB1EyC
BV1nHDtBzEBn
BV1gWSRBFES5
BV1XBALzpEc3
BV1icwSzXEYv
BV1KhcmzhE26
BV1Q4wAzEEjK
BV1GHNgz2E9x
BV1MEP8z4E1J
BV1ZAP3z9EX4
BV1B7f8BbEQm
BV1qkZiBkEaY
BV1QdcVzLEqB
BV1Mpc3zcEuJ
BV1EKFEzwEYL
BV1aPFczzE6R
BV1vyzXB6EHN
BV15AHqzaE5n
BV1z4AnedEqQ
BV1SwzpYEEPr
BV1Sa1dYtEsj
BV16m19YzE7R
BV1Rq4ceDEYi","音源/术力口词:初音ミク
已知术力口曲名:ワールドイズマイン",ワルドイズマイン
ハッピーシンセサイザ,"EasyPop feat. 巡音ルカ・GUMI
EasyPop feat.巡音ルカ,GUMI
EasyPop feat.巡音ルカ・GUMI
EasyPop
Easy Pop
かぐや『cv.夏吉ゆうこ』
EasyPop feat.巡音ルカ、GUMI
EasyPop feat. 巡音ルカ
easypop",33,20,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=3,"ななし律歌
非常驻妹妹
联动
明日夢かなえ
凛々咲
CULUA
323
よしか🦍
なれたん
るみなす・すいーと
稀羽すう
來-Ray-
朱名
紅葉丸
天ノ譜ステラ
Figaro
音門るき
nayuta
接力
AZKi","BV1wcMP6BEgd
BV1Bzj46EES6
BV15VJK64Ebp
BV19rEW6TETM
BV19AEN6nEJG
BV1dLVZ6sEj5
BV1tjLa61E1y
BV1r75B6LEwd
BV1xKREBYEQ6
BV1oZdXBUEJS
BV1EEQ8BVE26
BV1p7DtBGEfy
BV1prDJB9E9f
BV1HJXJBdEFs
BV1ssw6zLEZE
BV1icwSzXEYv
BV16TwUzfEXQ
BV1Gfwgz6E27
BV167c2znErj
BV1b3wPzEEvs
BV1MEP8z4E1J
BV1bcAizuETy
BV1LsAizXEXp
BV1XVfHBFECX
BV1AaFUzdEFM
BV1EKFEzwEYL
BV1RU2RBcEG7
BV1XvpqzYEWu
BV1HYYFziEMr
BV1prCTY3Ef7
BV1Sa1dYtEsj
BV1iZ421H7Gy
BV1k2421M7PJ","音源/术力口词:巡音ルカ
音源/术力口词:GUMI/Megpoid
P主/术力口作者:EasyPop
已知术力口曲名:ハッピーシンセサイザ",ハッピシンセサイザ
空奏列車,"Orangestar feat. IA・初音ミク
Orangestar feat.IA・初音ミク
Orangestar feat.IA",3,3,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=4,"ななし律歌
茨むあん
联动","BV1wcMP6BEgd
BV1hKEU6MEjJ
BV1EGVx6MEpW","音源/术力口词:初音ミク
音源/术力口词:IA
P主/术力口作者:Orangestar",空奏列車
ドーナツホール,"ハチ feat. GUMI
ハチ feat.GUMI
米津玄師
ハチ",13,11,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=5,"ななし律歌
緋那ちび
323
联动
非常驻妹妹
紅葉丸
來-Ray-
CULUA
よしか🦍
稀羽すう
Figaro","BV1wcMP6BEgd
BV1EP7x67Eqq
BV1DLjB6eEj4
BV188Ef6aE3W
BV1cfEg6EEsQ
BV1upEa6pE5A
BV1RLEp6KEXi
BV1KvDbBSEVM
BV1ZAP3z9EX4
BV11GZtBcEsp
BV1ijdhYZEtc
BV1SwzpYEEPr
BV1HnD9YdEoJ","音源/术力口词:GUMI/Megpoid
已知术力口曲名:ドーナツホール",ドナツホル
ヒバナ,"DECO*27 feat. 初音ミク
DECO*27 feat.初音ミク
DECO*27",24,15,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=6,"ななし律歌
非常驻妹妹
明日夢かなえ
みなとん
からくりんね-KarakuRinne
联动
茨むあん
あいまるん。
來-Ray-
接力
紅葉丸
CULUA
Figaro
天籠りのん
AZKi","BV1wcMP6BEgd
BV1CBMw6eEqn
BV1fTTT6KEY2
BV1Mjj46NEjN
BV1fUjW6yEzQ
BV1nzjk6eECv
BV17uJK6FENf
BV188Ef6aE3W
BV1gL7d6HEud
BV1HAo1BMEyA
BV1vHdCBpEGH
BV1gVSUBkENo
BV1b3wPzEEvs
BV11GZtBcEsp
BV1L9TuzXE1b
BV1bSNkeMEWf
BV1GqcSeREsJ
BV1Xx1dYaEQz
BV1SY1dYoEj1
BV1D81dYfEtV
BV1io19YYE7F
BV1f319YNE8t
BV1U4bxeHEkT","音源/术力口词:初音ミク
P主/术力口作者:DECO*27
已知术力口曲名:ヒバナ",ヒバナ
世界の真ん中を歩く,夏代孝明 feat. 初音ミク,6,4,2026-07-04 23:36:11,ななし律歌,https://www.bilibili.com/video/BV1wcMP6BEgd?p=11,"ななし律歌
茨むあん
紅葉丸
よしか🦍","BV1wcMP6BEgd
BV15HTe6rEVT
BV1upEa6pE5A
BV1gdGi6REZz
BV15sKHeZEYa
BV1EpyGYQE63",音源/术力口词:初音ミク,世界の真ん中を歩く
ラヴィ(Lavie),すりぃ feat. 鏡音レン,1,1,2026-07-04 21:25:35,玉町ぷえ,https://www.bilibili.com/video/BV1FUMP6vE58?p=23,玉町ぷえ,BV1FUMP6vE58,"音源/术力口词:鏡音リン/レン
P主/术力口作者:すりぃ",ラヴィlavie
異星にいこうね,いよわ feat. 星界,1,1,2026-07-04 21:25:35,玉町ぷえ,https://www.bilibili.com/video/BV1FUMP6vE58?p=26,玉町ぷえ,BV1FUMP6vE58,"音源/术力口词:CeVIO/星界/裏命/狐子/羽累
P主/术力口作者:いよわ",異星にいこうね
雨とペトラ,"バルーン feat. v flower
バルーン feat. flower
バルーン feat.flower
バルーン",12,9,2026-07-04 21:24:51,玉町ぷえ,https://www.bilibili.com/video/BV1EUMP6vEvW?p=7,"玉町ぷえ
ななし律歌
非常驻妹妹
接力
茨むあん
紅葉丸
緋那ちび
來-Ray-
Figaro","BV1EUMP6vEvW
BV18gKS63Ext
BV191j465EdE
BV1a7jk6UE1M
BV17iJp61E9G
BV1upEa6pE5A
BV1RC796WE87
BV1PW5c62Ene
BV1TTLv6JE2b
BV1wUZcBQEBo
BV1MQ3KeXEXG
BV1RM4m1C7Pj","音源/术力口词:v flower
P主/术力口作者:バルーン
已知术力口曲名:雨とペトラ",雨とペトラ
ロストアンブレラ,稲葉曇 feat. 歌愛ユキ,1,1,2026-07-04 21:24:51,玉町ぷえ,https://www.bilibili.com/video/BV1EUMP6vEvW?p=8,玉町ぷえ,BV1EUMP6vEvW,"音源/术力口词:歌愛ユキ
P主/术力口作者:稲葉曇",ロストアンブレラ
恋空予報,"電ポルP feat. GUMI
koyori(電ポルP) feat.GUMI
電ポルP",3,3,2026-07-04 21:24:51,玉町ぷえ,https://www.bilibili.com/video/BV1EUMP6vEvW?p=17,"玉町ぷえ
非常驻妹妹
陽月るるふ","BV1EUMP6vEvW
BV19AEN6nEJG
BV1Qa9JB6EAw","音源/术力口词:GUMI/Megpoid
P主/术力口作者:電ポルP",恋空予報
あの夏が飽和する。,"カンザキイオリ feat. 鏡音レン・鏡音リン
カンザキイオリ",10,4,2026-07-04 21:21:24,Figaro,https://www.bilibili.com/video/BV1FUMP6vEjN?p=2,"Figaro
碧生ねの
CULUA
むんもっしゅ","BV1FUMP6vEjN
BV1SCjX6rEuy
BV11GZtBcEsp
BV16utXzNE1E
BV1j7JAzTEH6
BV1S15dzFERQ
BV1FJaneYEr1
BV12shwepEQZ
BV1SM4m1z7oi
BV1vt421c7jC","音源/术力口词:鏡音リン/レン
P主/术力口作者:カンザキイオリ",あの夏が飽和する
ツインテール魔法少女,HoneyWorks feat. 可不,1,1,2026-07-04 21:16:56,玉町ぷえ,https://www.bilibili.com/video/BV1nUMP6vE7N?p=1,玉町ぷえ,BV1nUMP6vE7N,音源/术力口词:可不/KAFU,ツインテル魔法少女
夏に去りし君を想フ,baker feat. 初音ミク,1,1,2026-07-04 19:43:38,非常驻妹妹,https://www.bilibili.com/video/BV1CBMw6eEqn?p=2,非常驻妹妹,BV1CBMw6eEqn,音源/术力口词:初音ミク,夏に去りし君を想フ
カゲロウデイズ,"じん feat. 初音ミク
じん",4,4,2026-07-04 19:43:38,非常驻妹妹,https://www.bilibili.com/video/BV1CBMw6eEqn?p=3,"非常驻妹妹
透夏
明日夢かなえ
稀羽すう","BV1CBMw6eEqn
BV1kaVk6tEV5
BV1JRwUzoEpM
BV1dZtHeDEfH","音源/术力口词:初音ミク
P主/术力口作者:じん
已知术力口曲名:カゲロウデイズ",カゲロウデイズ
アイロニ,"すこっぷ feat. 初音ミク
すこっぷ feat.初音ミク
すこっぷ",28,10,2026-07-04 19:43:38,非常驻妹妹,https://www.bilibili.com/video/BV1CBMw6eEqn?p=4,"非常驻妹妹
紅葉丸
ノア・ポラリス
はるこたつぶとん倶楽部
Figaro
陽月るるふ
天ノ譜ステラ
稀羽すう
凛々咲
むんもっしゅ","BV1CBMw6eEqn
BV1RMTN6oEqr
BV1ggjs6hECr
BV1upEa6pE5A
BV1JCEn6uEam
BV1o4EJ6cEs3
BV1YRLp6ZEP6
BV1K5LN6AE2X
BV1hF92B7EXa
BV1dEoiBNEV3
BV1QHDbBtE3H
BV1dbDNBvEsv
BV1HJXJBdE5z
BV1oHAVzxE2q
BV1MEP8z4E1J
BV17tkgBAEtR
BV1HukiB3E8c
BV1rsueziEAc
BV1FNd7YfENG
BV1D69VYhEmz
BV1gvxeeMEcc
BV1FJaneYEr1
BV12shwepEQZ
BV1MC31eaEJQ
BV1uD421p7nA
BV1k1421m73t
BV1ec411Y7vF","音源/术力口词:初音ミク
P主/术力口作者:すこっぷ
已知术力口曲名:アイロニ",アイロニ
キュートなカノジョ,syudou feat. 可不,2,2,2026-07-04 19:43:38,非常驻妹妹,https://www.bilibili.com/video/BV1CBMw6eEqn?p=5,"非常驻妹妹
一色イズ","BV1CBMw6eEqn
BV179Tn6GETr","音源/术力口词:可不/KAFU
P主/术力口作者:syudou",キュトなカノジョ
